"GZTD_taxonID","scientificName","acceptedNameUsageID","acceptedNameUsage","taxonRank","kingdom","phylum","class","order","family","genus","majorgroup","GZTD_nrecords","SpecCode"
226,"Streetsia challengeri","urn:lsid:marinespecies.org:taxname:236592","Streetsia challengeri Stebbing, 1888","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Oxycephalidae","Streetsia","Amphipod",6,25232
227,"Streetsia porcella","urn:lsid:marinespecies.org:taxname:236593","Streetsia porcella (Claus, 1879)","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Oxycephalidae","Streetsia","Amphipod",23,25252
228,"Streetsia steenstrupi","urn:lsid:marinespecies.org:taxname:421625","Streetsia steenstrupi (Bovallius, 1887)","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Oxycephalidae","Streetsia","Amphipod",3,25253
230,"Synopia ultramarina","urn:lsid:marinespecies.org:taxname:211240","Synopia ultramarina Dana, 1853","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Synopiidae","Synopia","Amphipod",3,25097
235,"Thamneus","urn:lsid:marinespecies.org:taxname:410692","Thamneus Bovallius, 1887","Genus","Animalia","Arthropoda","Malacostraca","Amphipoda","Brachyscelidae","Thamneus","Amphipod",2,
236,"Thamneus rostratus","urn:lsid:marinespecies.org:taxname:410693","Thamneus rostratus Bovallius, 1887","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Thamneidae","Thamneus","Amphipod",25,25221
237,"Themisto","urn:lsid:marinespecies.org:taxname:101800","Themisto Guérin, 1825","Genus","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","Amphipod",10,
238,"Themisto abyssorum","urn:lsid:marinespecies.org:taxname:103259","Themisto abyssorum (Boeck, 1871)","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","Amphipod",2,9958
239,"Themisto compressa","urn:lsid:marinespecies.org:taxname:156451","Themisto compressa Goës, 1866","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","Amphipod",2,9959
240,"Themisto gaudichaudii","urn:lsid:marinespecies.org:taxname:325384","Themisto gaudichaudii Guérin, 1825","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","Amphipod",408,19892
241,"Themisto japonica","urn:lsid:marinespecies.org:taxname:744579","Themisto japonica (Bovallius, 1887)","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","Amphipod",394,81319
242,"Themisto libellula","urn:lsid:marinespecies.org:taxname:156452","Themisto libellula (Lichtenstein in Mandt, 1822)","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","Amphipod",248,25181
243,"Themisto pacifica","urn:lsid:marinespecies.org:taxname:254453","Themisto pacifica (Stebbing, 1888)","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","Amphipod",9,19875
244,"Thoriella","urn:lsid:marinespecies.org:taxname:101657","Thoriella Stephensen, 1915","Genus","Animalia","Arthropoda","Malacostraca","Amphipoda","Thoriellidae","Thoriella","Amphipod",1,
246,"Thyropus","urn:lsid:marinespecies.org:taxname:416073","Thyropus Dana, 1852","Genus","Animalia","Arthropoda","Malacostraca","Amphipoda","Parascelidae","Thyropus","Amphipod",2,
248,"Tryphana malmii","urn:lsid:marinespecies.org:taxname:458663","Tryphana malmii Boeck, 1871","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Tryphanidae","Tryphana","Amphipod",4,
252,"Uristes schellenbergi","urn:lsid:marinespecies.org:taxname:951983","Uristes schellenbergi (Lowry & Bullock, 1976)","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Uristes","Amphipod",2,
254,"Vibilia","urn:lsid:marinespecies.org:taxname:101812","Vibilia H. Milne Edwards, 1830","Genus","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",25,
255,"Vibilia antarctica","urn:lsid:marinespecies.org:taxname:325408","Vibilia antarctica Stebbing, 1888","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",14,19893
256,"Vibilia armata","urn:lsid:marinespecies.org:taxname:236632","Vibilia armata Bovallius, 1887","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",4,24449
257,"Vibilia australis","urn:lsid:marinespecies.org:taxname:325409","Vibilia australis Stebbing, 1888","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",5,24450
258,"Vibilia caeca","urn:lsid:marinespecies.org:taxname:557829","Vibilia caeca Bulycheva, 1955","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",3,24591
259,"Vibilia cultripes","urn:lsid:marinespecies.org:taxname:180767","Vibilia cultripes Vosseler, 1901","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",5,9971
260,"Vibilia jeangerardii","urn:lsid:marinespecies.org:taxname:180770","Vibilia jeangerardii Lucas, 1846","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",2,
261,"Vibilia propinqua","urn:lsid:marinespecies.org:taxname:103291","Vibilia propinqua Stebbing, 1888","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",95,9973
262,"Vibilia robusta","urn:lsid:marinespecies.org:taxname:325410","Vibilia robusta Bovallius, 1887","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",3,19899
263,"Vibilia stebbingi","urn:lsid:marinespecies.org:taxname:236633","Vibilia stebbingi Behning & Woltereck, 1912","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","Amphipod",3,24454
264,"Vibiliidae","urn:lsid:marinespecies.org:taxname:101426","Vibiliidae Dana, 1852","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae",,"Amphipod",1,
267,"Wecomedon nobilis","urn:lsid:marinespecies.org:taxname:1255501","Wecomedon nobilis (Stimpson, 1853)","Species","Animalia","Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Wecomedon","Amphipod",1,
268,"Appendicularia","urn:lsid:marinespecies.org:taxname:146421",,"Class","Animalia","Chordata","Appendicularia",,,,"Appendicularian",5,
269,"Appendicularia sicula","urn:lsid:marinespecies.org:taxname:103370","Appendicularia sicula Fol, 1874","Species","Animalia","Chordata","Appendicularia","Copelata","Fritillariidae","Appendicularia","Appendicularian",2,53704
272,"Bathochordaeus","urn:lsid:marinespecies.org:taxname:103362","Bathochordaeus Chun, 1900","Genus","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Bathochordaeus","Appendicularian",4,
273,"Bathochordaeus charon","urn:lsid:marinespecies.org:taxname:103394","Bathochordaeus charon Chun, 1900","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Bathochordaeus","Appendicularian",2,88735
275,"Folia","urn:lsid:marinespecies.org:taxname:103363","Folia Lohmann, 1892","Genus","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Folia","Appendicularian",1,
276,"Folia gracilis","urn:lsid:marinespecies.org:taxname:103396","Folia gracilis Lohmann, 1892","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Folia","Appendicularian",3,53736
277,"Folia mediterranea","urn:lsid:marinespecies.org:taxname:103397","Folia mediterranea (Lohmann, 1899)","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Folia","Appendicularian",1,53737
278,"Fritillaria","urn:lsid:marinespecies.org:taxname:103358","Fritillaria Fol, 1872","Genus","Animalia","Chordata","Appendicularia","Copelata","Fritillariidae","Fritillaria","Appendicularian",6,
279,"Fritillaria aequatorialis","urn:lsid:marinespecies.org:taxname:103374","Fritillaria aequatorialis Lohmann, 1896","Species","Animalia","Chordata","Appendicularia","Copelata","Fritillariidae","Fritillaria","Appendicularian",2,53708
280,"Fritillaria borealis","urn:lsid:marinespecies.org:taxname:103375","Fritillaria borealis Lohmann, 1896","Species","Animalia","Chordata","Appendicularia","Copelata","Fritillariidae","Fritillaria","Appendicularian",14,53711
281,"Fritillaria gracilis","urn:lsid:marinespecies.org:taxname:103381","Fritillaria gracilis Lohmann, 1896","Species","Animalia","Chordata","Appendicularia","Copelata","Fritillariidae","Fritillaria","Appendicularian",2,53717
282,"Fritillaria haplostoma","urn:lsid:marinespecies.org:taxname:103382","Fritillaria haplostoma Fol, 1872","Species","Animalia","Chordata","Appendicularia","Copelata","Fritillariidae","Fritillaria","Appendicularian",2,53718
283,"Fritillaria megachile","urn:lsid:marinespecies.org:taxname:103384","Fritillaria megachile Fol, 1872","Species","Animalia","Chordata","Appendicularia","Copelata","Fritillariidae","Fritillaria","Appendicularian",2,53720
284,"Fritillaria pellucida","urn:lsid:marinespecies.org:taxname:103386","Fritillaria pellucida (Busch, 1851)","Species","Animalia","Chordata","Appendicularia","Copelata","Fritillariidae","Fritillaria","Appendicularian",9,53723
285,"Fritillaria venusta","urn:lsid:marinespecies.org:taxname:103389","Fritillaria venusta Lohmann, 1896","Species","Animalia","Chordata","Appendicularia","Copelata","Fritillariidae","Fritillaria","Appendicularian",2,53727
289,"Kowalevskia tenuis","urn:lsid:marinespecies.org:taxname:103392","Kowalevskia tenuis Fol, 1872","Species","Animalia","Chordata","Appendicularia","Copelata","Kowalevskiidae","Kowalevskia","Appendicularian",3,53731
292,"Megalocercus","urn:lsid:marinespecies.org:taxname:103364","Megalocercus Chun, 1887","Genus","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Megalocercus","Appendicularian",3,
293,"Megalocercus abyssorum","urn:lsid:marinespecies.org:taxname:103398","Megalocercus abyssorum Chun, 1887","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Megalocercus","Appendicularian",3,53738
294,"Megalocercus huxleyi","urn:lsid:marinespecies.org:taxname:221117","Megalocercus huxleyi (Ritter in Ritter & Byxbee, 1905)","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Megalocercus","Appendicularian",5,53739
295,"Oikopleura","urn:lsid:marinespecies.org:taxname:103367","Oikopleura Mertens, 1830","Genus","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",50,
297,"Oikopleura (Coecaria) fusiformis","urn:lsid:marinespecies.org:taxname:103408","Oikopleura (Coecaria) fusiformis Fol, 1872","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",10,
298,"Oikopleura (Coecaria) fusiformis cornutogastra","urn:lsid:marinespecies.org:taxname:342469","Oikopleura (Coecaria) fusiformis cornutogastra Aida, 1907","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",5,
299,"Oikopleura (Coecaria) intermedia","urn:lsid:marinespecies.org:taxname:103412","Oikopleura (Coecaria) intermedia Lohmann, 1896","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",5,
300,"Oikopleura (Coecaria) longicauda","urn:lsid:marinespecies.org:taxname:103414","Oikopleura (Coecaria) longicauda (Vogt, 1854)","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",16,
302,"Oikopleura (Vexillaria) albicans","urn:lsid:marinespecies.org:taxname:103404","Oikopleura (Vexillaria) albicans (Leuckart, 1854)","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",8,
303,"Oikopleura (Vexillaria) caudaornata","urn:lsid:marinespecies.org:taxname:103405","Oikopleura (Vexillaria) caudaornata (Fenaux & Youngbluth, 1991)","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",1,
304,"Oikopleura (Vexillaria) cophocerca","urn:lsid:marinespecies.org:taxname:103406","Oikopleura (Vexillaria) cophocerca (Gegenbaur, 1855)","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",4,
305,"Oikopleura (Vexillaria) dioica","urn:lsid:marinespecies.org:taxname:103407","Oikopleura (Vexillaria) dioica Fol, 1872","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",556,
306,"Oikopleura (Vexillaria) gaussica","urn:lsid:marinespecies.org:taxname:103409","Oikopleura (Vexillaria) gaussica Lohmann, 1905","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",1,
307,"Oikopleura (Vexillaria) inflata","urn:lsid:marinespecies.org:taxname:103411","Oikopleura (Vexillaria) inflata (Fenaux & Youngbluth, 1991)","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",1,
308,"Oikopleura (Vexillaria) labradoriensis","urn:lsid:marinespecies.org:taxname:103413","Oikopleura (Vexillaria) labradoriensis Lohmann, 1892","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",17,
309,"Oikopleura (Vexillaria) parva","urn:lsid:marinespecies.org:taxname:103415","Oikopleura (Vexillaria) parva Lohmann, 1896","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",4,
310,"Oikopleura (Vexillaria) rufescens","urn:lsid:marinespecies.org:taxname:103416","Oikopleura (Vexillaria) rufescens Fol, 1872","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",10,
311,"Oikopleura (Vexillaria) vanhoeffeni","urn:lsid:marinespecies.org:taxname:103417","Oikopleura (Vexillaria) vanhoeffeni Lohmann, 1896","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",7,
312,"Oikopleura (Vexillaria) villafrancae","urn:lsid:marinespecies.org:taxname:103418","Oikopleura (Vexillaria) villafrancae Fenaux, 1992","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",5,
313,"Oikopleura (Vexillaria) villafrancae indentacauda","urn:lsid:marinespecies.org:taxname:342466","Oikopleura (Vexillaria) villafrancae indentacauda Fenaux, 1992","Subspecies","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Appendicularian",1,
316,"Stegosoma","urn:lsid:marinespecies.org:taxname:103369","Stegosoma Chun, 1887","Genus","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Stegosoma","Appendicularian",1,
317,"Stegosoma magnum","urn:lsid:marinespecies.org:taxname:103422","Stegosoma magnum (Langerhans, 1880)","Species","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Stegosoma","Appendicularian",12,53768
318,"Acartia","urn:lsid:marinespecies.org:taxname:104108","Acartia Dana, 1846","Genus","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",18,
320,"Acartia (Acanthacartia) bacorehuiensis","urn:lsid:marinespecies.org:taxname:345918","Acartia (Acanthacartia) bacorehuiensis Zamora-Sanchez & Gomez-Aguirre, 1985","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",2,
321,"Acartia (Acanthacartia) bifilosa","urn:lsid:marinespecies.org:taxname:345919","Acartia (Acanthacartia) bifilosa (Giesbrecht, 1881)","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",20,
322,"Acartia (Acanthacartia) bilobata","urn:lsid:marinespecies.org:taxname:345920","Acartia (Acanthacartia) bilobata Abraham, 1970","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",2,
323,"Acartia (Acanthacartia) californiensis","urn:lsid:marinespecies.org:taxname:345921","Acartia (Acanthacartia) californiensis Trinast, 1976","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",12,
324,"Acartia (Acanthacartia) chilkaensis","urn:lsid:marinespecies.org:taxname:345922","Acartia (Acanthacartia) chilkaensis Sewell, 1919","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",2,
325,"Acartia (Acanthacartia) dweepi","urn:lsid:marinespecies.org:taxname:345932","Acartia (Acanthacartia) dweepi Haridas & Madhupratap, 1978","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",2,
326,"Acartia (Acanthacartia) fossae","urn:lsid:marinespecies.org:taxname:345933","Acartia (Acanthacartia) fossae Gurney, 1927","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",10,
327,"Acartia (Acanthacartia) italica","urn:lsid:marinespecies.org:taxname:345934","Acartia (Acanthacartia) italica Steuer, 1910","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",4,
328,"Acartia (Acanthacartia) levequei","urn:lsid:marinespecies.org:taxname:345935","Acartia (Acanthacartia) levequei Grice, 1964","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",2,
329,"Acartia (Acanthacartia) pietschmani","urn:lsid:marinespecies.org:taxname:416442","Acartia (Acanthacartia) pietschmani Pesta, 1912","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",1,
330,"Acartia (Acanthacartia) plumosa","urn:lsid:marinespecies.org:taxname:345937","Acartia (Acanthacartia) plumosa Scott T., 1894","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",2,
331,"Acartia (Acanthacartia) sinjiensis","urn:lsid:marinespecies.org:taxname:345940","Acartia (Acanthacartia) sinjiensis Mori, 1940","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",4,
332,"Acartia (Acanthacartia) spinata","urn:lsid:marinespecies.org:taxname:416443","Acartia (Acanthacartia) spinata Esterly, 1911","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",8,
333,"Acartia (Acanthacartia) steueri","urn:lsid:marinespecies.org:taxname:345942","Acartia (Acanthacartia) steueri Smirnov, 1936","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",8,
334,"Acartia (Acanthacartia) tonsa","urn:lsid:marinespecies.org:taxname:345943","Acartia (Acanthacartia) tonsa Dana, 1849","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",407,
335,"Acartia (Acanthacartia) tsuensis","urn:lsid:marinespecies.org:taxname:345955","Acartia (Acanthacartia) tsuensis Ito Tak, 1956","Species","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia","Calanoid",2,
